targetId,drugId,maxClinicalStage
ENSG00000135766,CHEMBL3646221,APPROVAL
ENSG00000129521,CHEMBL3646221,APPROVAL
ENSG00000269858,CHEMBL3646221,APPROVAL
ENSG00000152402,CHEMBL730,APPROVAL
ENSG00000061918,CHEMBL730,APPROVAL
ENSG00000164116,CHEMBL730,APPROVAL
ENSG00000169252,CHEMBL3989798,APPROVAL
ENSG00000197170,CHEMBL5315122,APPROVAL
ENSG00000127922,CHEMBL5315122,APPROVAL
ENSG00000100567,CHEMBL5315122,APPROVAL
ENSG00000129084,CHEMBL5315122,APPROVAL
ENSG00000185627,CHEMBL5315122,APPROVAL
ENSG00000173692,CHEMBL5315122,APPROVAL
ENSG00000130706,CHEMBL5315122,APPROVAL
ENSG00000205220,CHEMBL5315122,APPROVAL
ENSG00000240065,CHEMBL5315122,APPROVAL
ENSG00000106588,CHEMBL5315122,APPROVAL
ENSG00000143106,CHEMBL5315122,APPROVAL
ENSG00000041357,CHEMBL5315122,APPROVAL
ENSG00000163636,CHEMBL5315122,APPROVAL
ENSG00000115233,CHEMBL5315122,APPROVAL
ENSG00000108344,CHEMBL5315122,APPROVAL
ENSG00000099341,CHEMBL5315122,APPROVAL
ENSG00000154611,CHEMBL5315122,APPROVAL
ENSG00000100804,CHEMBL5315122,APPROVAL
ENSG00000222028,CHEMBL5315122,APPROVAL
ENSG00000013275,CHEMBL5315122,APPROVAL
ENSG00000142507,CHEMBL5315122,APPROVAL
ENSG00000108671,CHEMBL5315122,APPROVAL
ENSG00000100519,CHEMBL5315122,APPROVAL
ENSG00000136930,CHEMBL5315122,APPROVAL
ENSG00000161057,CHEMBL5315122,APPROVAL
ENSG00000277791,CHEMBL5315122,APPROVAL
ENSG00000087191,CHEMBL5315122,APPROVAL
ENSG00000101182,CHEMBL5315122,APPROVAL
ENSG00000008018,CHEMBL5315122,APPROVAL
ENSG00000159377,CHEMBL5315122,APPROVAL
ENSG00000159352,CHEMBL5315122,APPROVAL
ENSG00000103035,CHEMBL5315122,APPROVAL
ENSG00000175166,CHEMBL5315122,APPROVAL
ENSG00000126067,CHEMBL5315122,APPROVAL
ENSG00000204264,CHEMBL5315122,APPROVAL
ENSG00000100902,CHEMBL5315122,APPROVAL
ENSG00000100764,CHEMBL5315122,APPROVAL
ENSG00000165916,CHEMBL5315122,APPROVAL
ENSG00000149295,CHEMBL1448187,APPROVAL
ENSG00000144891,CHEMBL1017,APPROVAL
ENSG00000128052,CHEMBL1743062,APPROVAL
ENSG00000151577,CHEMBL1009,APPROVAL
ENSG00000132437,CHEMBL1200748,APPROVAL
ENSG00000111424,CHEMBL846,APPROVAL
ENSG00000043591,CHEMBL1711,APPROVAL
ENSG00000169252,CHEMBL1711,APPROVAL
ENSG00000188778,CHEMBL1711,APPROVAL
ENSG00000007314,CHEMBL1201063,APPROVAL
ENSG00000196876,CHEMBL1201063,APPROVAL
ENSG00000136531,CHEMBL1201063,APPROVAL
ENSG00000153253,CHEMBL1201063,APPROVAL
ENSG00000136546,CHEMBL1201063,APPROVAL
ENSG00000144285,CHEMBL1201063,APPROVAL
ENSG00000185313,CHEMBL1201063,APPROVAL
ENSG00000169432,CHEMBL1201063,APPROVAL
ENSG00000169252,CHEMBL1201063,APPROVAL
ENSG00000183873,CHEMBL1201063,APPROVAL
ENSG00000043591,CHEMBL1201063,APPROVAL
ENSG00000168356,CHEMBL1201063,APPROVAL
ENSG00000132170,CHEMBL1715,APPROVAL
ENSG00000186009,CHEMBL480,APPROVAL
ENSG00000105675,CHEMBL480,APPROVAL
ENSG00000135914,CHEMBL1200843,APPROVAL
ENSG00000184845,CHEMBL1200843,APPROVAL
ENSG00000166736,CHEMBL3186492,APPROVAL
ENSG00000102967,CHEMBL960,APPROVAL
ENSG00000082175,CHEMBL1276308,APPROVAL
ENSG00000113580,CHEMBL1276308,APPROVAL
ENSG00000122025,CHEMBL2105709,APPROVAL
ENSG00000108576,CHEMBL1200322,APPROVAL
ENSG00000113263,CHEMBL1201733,APPROVAL
ENSG00000037280,CHEMBL1201733,APPROVAL
ENSG00000113721,CHEMBL1201733,APPROVAL
ENSG00000128052,CHEMBL1201733,APPROVAL
ENSG00000068078,CHEMBL1201733,APPROVAL
ENSG00000134853,CHEMBL1201733,APPROVAL
ENSG00000077782,CHEMBL1201733,APPROVAL
ENSG00000182866,CHEMBL1201733,APPROVAL
ENSG00000157404,CHEMBL1201733,APPROVAL
ENSG00000182578,CHEMBL1201733,APPROVAL
ENSG00000102755,CHEMBL1201733,APPROVAL
ENSG00000163485,CHEMBL113,APPROVAL
ENSG00000282608,CHEMBL113,APPROVAL
ENSG00000128271,CHEMBL113,APPROVAL
ENSG00000170425,CHEMBL113,APPROVAL
ENSG00000186297,CHEMBL454,APPROVAL
ENSG00000102287,CHEMBL454,APPROVAL
ENSG00000145864,CHEMBL454,APPROVAL
ENSG00000022355,CHEMBL454,APPROVAL
ENSG00000166206,CHEMBL454,APPROVAL
ENSG00000151834,CHEMBL454,APPROVAL
ENSG00000011677,CHEMBL454,APPROVAL
ENSG00000187730,CHEMBL454,APPROVAL
ENSG00000094755,CHEMBL454,APPROVAL
ENSG00000109158,CHEMBL454,APPROVAL
ENSG00000113327,CHEMBL454,APPROVAL
ENSG00000268089,CHEMBL454,APPROVAL
ENSG00000163288,CHEMBL454,APPROVAL
ENSG00000145863,CHEMBL454,APPROVAL
ENSG00000163285,CHEMBL454,APPROVAL
ENSG00000182256,CHEMBL454,APPROVAL
ENSG00000171105,CHEMBL1201538,APPROVAL
ENSG00000196639,CHEMBL1200809,APPROVAL
ENSG00000112964,CHEMBL1201621,APPROVAL
ENSG00000055118,CHEMBL1083993,APPROVAL
ENSG00000048392,CHEMBL467,APPROVAL
ENSG00000167325,CHEMBL467,APPROVAL
ENSG00000171848,CHEMBL467,APPROVAL
ENSG00000108576,CHEMBL1709,APPROVAL
ENSG00000136531,CHEMBL1611,APPROVAL
ENSG00000185313,CHEMBL1611,APPROVAL
ENSG00000169432,CHEMBL1611,APPROVAL
ENSG00000168356,CHEMBL1611,APPROVAL
ENSG00000183873,CHEMBL1611,APPROVAL
ENSG00000153253,CHEMBL1611,APPROVAL
ENSG00000007314,CHEMBL1611,APPROVAL
ENSG00000144285,CHEMBL1611,APPROVAL
ENSG00000136546,CHEMBL1611,APPROVAL
ENSG00000196876,CHEMBL1611,APPROVAL
ENSG00000073756,CHEMBL118,APPROVAL
ENSG00000185313,CHEMBL108,APPROVAL
ENSG00000153253,CHEMBL108,APPROVAL
ENSG00000136546,CHEMBL108,APPROVAL
ENSG00000169432,CHEMBL108,APPROVAL
ENSG00000144285,CHEMBL108,APPROVAL
ENSG00000183873,CHEMBL108,APPROVAL
ENSG00000196876,CHEMBL108,APPROVAL
ENSG00000007314,CHEMBL108,APPROVAL
ENSG00000168356,CHEMBL108,APPROVAL
ENSG00000136531,CHEMBL108,APPROVAL
ENSG00000113525,CHEMBL2107884,APPROVAL
ENSG00000183873,CHEMBL79,APPROVAL
ENSG00000169432,CHEMBL79,APPROVAL
ENSG00000144285,CHEMBL79,APPROVAL
ENSG00000136546,CHEMBL79,APPROVAL
ENSG00000185313,CHEMBL79,APPROVAL
ENSG00000196876,CHEMBL79,APPROVAL
ENSG00000136531,CHEMBL79,APPROVAL
ENSG00000153253,CHEMBL79,APPROVAL
ENSG00000168356,CHEMBL79,APPROVAL
ENSG00000007314,CHEMBL79,APPROVAL
ENSG00000120907,CHEMBL1200461,APPROVAL
ENSG00000170214,CHEMBL1200461,APPROVAL
ENSG00000171873,CHEMBL1200461,APPROVAL
ENSG00000138735,CHEMBL779,APPROVAL
ENSG00000165646,CHEMBL117785,APPROVAL
ENSG00000133019,CHEMBL1722209,APPROVAL
ENSG00000181072,CHEMBL1722209,APPROVAL
ENSG00000178394,CHEMBL1200399,APPROVAL
ENSG00000153253,CHEMBL1068,APPROVAL
ENSG00000144285,CHEMBL1068,APPROVAL
ENSG00000168356,CHEMBL1068,APPROVAL
ENSG00000183873,CHEMBL1068,APPROVAL
ENSG00000196876,CHEMBL1068,APPROVAL
ENSG00000169432,CHEMBL1068,APPROVAL
ENSG00000136531,CHEMBL1068,APPROVAL
ENSG00000136546,CHEMBL1068,APPROVAL
ENSG00000007314,CHEMBL1068,APPROVAL
ENSG00000185313,CHEMBL1068,APPROVAL
ENSG00000198431,CHEMBL5483015,APPROVAL
ENSG00000133019,CHEMBL1200479,APPROVAL
ENSG00000168539,CHEMBL1200479,APPROVAL
ENSG00000091831,CHEMBL786,APPROVAL
ENSG00000104368,CHEMBL1046,APPROVAL
ENSG00000122194,CHEMBL1046,APPROVAL
ENSG00000169432,CHEMBL1889140,APPROVAL
ENSG00000136546,CHEMBL1889140,APPROVAL
ENSG00000185313,CHEMBL1889140,APPROVAL
ENSG00000007314,CHEMBL1889140,APPROVAL
ENSG00000196876,CHEMBL1889140,APPROVAL
ENSG00000183873,CHEMBL1889140,APPROVAL
ENSG00000136531,CHEMBL1889140,APPROVAL
ENSG00000144285,CHEMBL1889140,APPROVAL
ENSG00000153253,CHEMBL1889140,APPROVAL
ENSG00000168356,CHEMBL1889140,APPROVAL
ENSG00000113580,CHEMBL1159650,APPROVAL
ENSG00000117601,CHEMBL1201460,APPROVAL
ENSG00000120907,CHEMBL1200561,APPROVAL
ENSG00000170214,CHEMBL1200561,APPROVAL
ENSG00000171873,CHEMBL1200561,APPROVAL
ENSG00000196639,CHEMBL3188034,APPROVAL
ENSG00000169252,CHEMBL1441059,APPROVAL
ENSG00000232810,CHEMBL1201833,APPROVAL
ENSG00000136531,CHEMBL16,APPROVAL
ENSG00000144285,CHEMBL16,APPROVAL
ENSG00000169432,CHEMBL16,APPROVAL
ENSG00000185313,CHEMBL16,APPROVAL
ENSG00000007314,CHEMBL16,APPROVAL
ENSG00000153253,CHEMBL16,APPROVAL
ENSG00000183873,CHEMBL16,APPROVAL
ENSG00000168356,CHEMBL16,APPROVAL
ENSG00000196876,CHEMBL16,APPROVAL
ENSG00000136546,CHEMBL16,APPROVAL
ENSG00000168356,CHEMBL1200437,APPROVAL
ENSG00000144285,CHEMBL1200437,APPROVAL
ENSG00000007314,CHEMBL1200437,APPROVAL
ENSG00000196876,CHEMBL1200437,APPROVAL
ENSG00000136531,CHEMBL1200437,APPROVAL
ENSG00000185313,CHEMBL1200437,APPROVAL
ENSG00000136546,CHEMBL1200437,APPROVAL
ENSG00000153253,CHEMBL1200437,APPROVAL
ENSG00000169432,CHEMBL1200437,APPROVAL
ENSG00000183873,CHEMBL1200437,APPROVAL
ENSG00000069696,CHEMBL3187985,APPROVAL
ENSG00000151577,CHEMBL3187985,APPROVAL
ENSG00000149295,CHEMBL3187985,APPROVAL
ENSG00000108576,CHEMBL1200964,APPROVAL
ENSG00000103546,CHEMBL1200964,APPROVAL
ENSG00000120907,CHEMBL1201167,APPROVAL
ENSG00000043591,CHEMBL1201167,APPROVAL
ENSG00000188778,CHEMBL1201167,APPROVAL
ENSG00000170214,CHEMBL1201167,APPROVAL
ENSG00000171873,CHEMBL1201167,APPROVAL
ENSG00000169252,CHEMBL1201167,APPROVAL
ENSG00000196639,CHEMBL1200961,APPROVAL
ENSG00000082175,CHEMBL1509,APPROVAL
ENSG00000151623,CHEMBL1509,APPROVAL
ENSG00000126218,CHEMBL231779,APPROVAL
ENSG00000113580,CHEMBL1201109,APPROVAL
ENSG00000091181,CHEMBL1742991,APPROVAL
ENSG00000169432,CHEMBL856,APPROVAL
ENSG00000187730,CHEMBL856,APPROVAL
ENSG00000022355,CHEMBL856,APPROVAL
ENSG00000145864,CHEMBL856,APPROVAL
ENSG00000136531,CHEMBL856,APPROVAL
ENSG00000185313,CHEMBL856,APPROVAL
ENSG00000168356,CHEMBL856,APPROVAL
ENSG00000102287,CHEMBL856,APPROVAL
ENSG00000136546,CHEMBL856,APPROVAL
ENSG00000153253,CHEMBL856,APPROVAL
ENSG00000166206,CHEMBL856,APPROVAL
ENSG00000268089,CHEMBL856,APPROVAL
ENSG00000163288,CHEMBL856,APPROVAL
ENSG00000094755,CHEMBL856,APPROVAL
ENSG00000145863,CHEMBL856,APPROVAL
ENSG00000151834,CHEMBL856,APPROVAL
ENSG00000011677,CHEMBL856,APPROVAL
ENSG00000163285,CHEMBL856,APPROVAL
ENSG00000186297,CHEMBL856,APPROVAL
ENSG00000183873,CHEMBL856,APPROVAL
ENSG00000196876,CHEMBL856,APPROVAL
ENSG00000113327,CHEMBL856,APPROVAL
ENSG00000182256,CHEMBL856,APPROVAL
ENSG00000007314,CHEMBL856,APPROVAL
ENSG00000144285,CHEMBL856,APPROVAL
ENSG00000109158,CHEMBL856,APPROVAL
ENSG00000133019,CHEMBL2218917,APPROVAL
ENSG00000168539,CHEMBL2218917,APPROVAL
ENSG00000102393,CHEMBL2107355,APPROVAL
ENSG00000115705,CHEMBL1515,APPROVAL
ENSG00000159640,CHEMBL1200659,APPROVAL
ENSG00000120217,CHEMBL3833373,APPROVAL
ENSG00000095303,CHEMBL571,APPROVAL
ENSG00000073756,CHEMBL571,APPROVAL
ENSG00000108576,CHEMBL6067650,APPROVAL
ENSG00000105675,CHEMBL1200470,APPROVAL
ENSG00000186009,CHEMBL1200470,APPROVAL
ENSG00000081248,CHEMBL193,APPROVAL
ENSG00000102001,CHEMBL193,APPROVAL
ENSG00000157388,CHEMBL193,APPROVAL
ENSG00000151067,CHEMBL193,APPROVAL
ENSG00000196611,CHEMBL1200699,APPROVAL
ENSG00000137745,CHEMBL1200699,APPROVAL
ENSG00000137673,CHEMBL1200699,APPROVAL
ENSG00000118113,CHEMBL1200699,APPROVAL
ENSG00000196639,CHEMBL998,APPROVAL
ENSG00000103546,CHEMBL3989855,APPROVAL
ENSG00000104267,CHEMBL1201162,APPROVAL
ENSG00000144285,CHEMBL1201754,APPROVAL
ENSG00000196876,CHEMBL1201754,APPROVAL
ENSG00000169432,CHEMBL1201754,APPROVAL
ENSG00000183873,CHEMBL1201754,APPROVAL
ENSG00000007314,CHEMBL1201754,APPROVAL
ENSG00000136531,CHEMBL1201754,APPROVAL
ENSG00000185313,CHEMBL1201754,APPROVAL
ENSG00000153253,CHEMBL1201754,APPROVAL
ENSG00000168356,CHEMBL1201754,APPROVAL
ENSG00000136546,CHEMBL1201754,APPROVAL
ENSG00000106546,CHEMBL259571,APPROVAL
ENSG00000096968,CHEMBL2103743,APPROVAL
ENSG00000162434,CHEMBL2103743,APPROVAL
ENSG00000105397,CHEMBL2103743,APPROVAL
ENSG00000105639,CHEMBL2103743,APPROVAL
ENSG00000152402,CHEMBL1311,APPROVAL
ENSG00000164116,CHEMBL1311,APPROVAL
ENSG00000061918,CHEMBL1311,APPROVAL
ENSG00000169252,CHEMBL1084172,APPROVAL
ENSG00000133019,CHEMBL523299,APPROVAL
ENSG00000113580,CHEMBL1676,APPROVAL
ENSG00000169252,CHEMBL679,APPROVAL
ENSG00000274286,CHEMBL679,APPROVAL
ENSG00000184160,CHEMBL679,APPROVAL
ENSG00000171873,CHEMBL679,APPROVAL
ENSG00000170214,CHEMBL679,APPROVAL
ENSG00000120907,CHEMBL679,APPROVAL
ENSG00000150594,CHEMBL679,APPROVAL
ENSG00000188778,CHEMBL679,APPROVAL
ENSG00000043591,CHEMBL679,APPROVAL
ENSG00000165646,CHEMBL3707248,APPROVAL
ENSG00000113327,CHEMBL12,APPROVAL
ENSG00000109158,CHEMBL12,APPROVAL
ENSG00000166206,CHEMBL12,APPROVAL
ENSG00000022355,CHEMBL12,APPROVAL
ENSG00000186297,CHEMBL12,APPROVAL
ENSG00000163285,CHEMBL12,APPROVAL
ENSG00000102287,CHEMBL12,APPROVAL
ENSG00000011677,CHEMBL12,APPROVAL
ENSG00000187730,CHEMBL12,APPROVAL
ENSG00000145864,CHEMBL12,APPROVAL
ENSG00000163288,CHEMBL12,APPROVAL
ENSG00000145863,CHEMBL12,APPROVAL
ENSG00000151834,CHEMBL12,APPROVAL
ENSG00000094755,CHEMBL12,APPROVAL
ENSG00000268089,CHEMBL12,APPROVAL
ENSG00000182256,CHEMBL12,APPROVAL
ENSG00000131759,CHEMBL38,APPROVAL
ENSG00000172819,CHEMBL38,APPROVAL
ENSG00000077092,CHEMBL38,APPROVAL
ENSG00000011677,CHEMBL1522,APPROVAL
ENSG00000145863,CHEMBL1522,APPROVAL
ENSG00000145864,CHEMBL1522,APPROVAL
ENSG00000109158,CHEMBL1522,APPROVAL
ENSG00000102287,CHEMBL1522,APPROVAL
ENSG00000186297,CHEMBL1522,APPROVAL
ENSG00000094755,CHEMBL1522,APPROVAL
ENSG00000187730,CHEMBL1522,APPROVAL
ENSG00000166206,CHEMBL1522,APPROVAL
ENSG00000022355,CHEMBL1522,APPROVAL
ENSG00000182256,CHEMBL1522,APPROVAL
ENSG00000151834,CHEMBL1522,APPROVAL
ENSG00000268089,CHEMBL1522,APPROVAL
ENSG00000113327,CHEMBL1522,APPROVAL
ENSG00000163288,CHEMBL1522,APPROVAL
ENSG00000163285,CHEMBL1522,APPROVAL
ENSG00000112115,CHEMBL1743034,APPROVAL
ENSG00000112038,CHEMBL1201163,APPROVAL
ENSG00000109163,CHEMBL1800159,APPROVAL
ENSG00000128059,CHEMBL1200400,APPROVAL
ENSG00000132170,CHEMBL843,APPROVAL
ENSG00000101981,CHEMBL4594598,APPROVAL
ENSG00000149295,CHEMBL1615372,APPROVAL
ENSG00000102468,CHEMBL1615372,APPROVAL
ENSG00000113580,CHEMBL1683,APPROVAL
ENSG00000132639,CHEMBL2108035,APPROVAL
ENSG00000144891,CHEMBL1014,APPROVAL
ENSG00000087085,CHEMBL636,APPROVAL
ENSG00000114200,CHEMBL636,APPROVAL
ENSG00000102468,CHEMBL1200986,APPROVAL
ENSG00000149295,CHEMBL1200986,APPROVAL
ENSG00000151577,CHEMBL1200986,APPROVAL
ENSG00000069696,CHEMBL1200986,APPROVAL
ENSG00000196639,CHEMBL1719,APPROVAL
ENSG00000196689,CHEMBL294199,APPROVAL
ENSG00000159640,CHEMBL3039596,APPROVAL
ENSG00000133019,CHEMBL1200764,APPROVAL
ENSG00000095303,CHEMBL1071,APPROVAL
ENSG00000073756,CHEMBL1071,APPROVAL
ENSG00000011677,CHEMBL70418,APPROVAL
ENSG00000022355,CHEMBL70418,APPROVAL
ENSG00000166206,CHEMBL70418,APPROVAL
ENSG00000163285,CHEMBL70418,APPROVAL
ENSG00000268089,CHEMBL70418,APPROVAL
ENSG00000182256,CHEMBL70418,APPROVAL
ENSG00000186297,CHEMBL70418,APPROVAL
ENSG00000094755,CHEMBL70418,APPROVAL
ENSG00000187730,CHEMBL70418,APPROVAL
ENSG00000145864,CHEMBL70418,APPROVAL
ENSG00000163288,CHEMBL70418,APPROVAL
ENSG00000113327,CHEMBL70418,APPROVAL
ENSG00000145863,CHEMBL70418,APPROVAL
ENSG00000109158,CHEMBL70418,APPROVAL
ENSG00000151834,CHEMBL70418,APPROVAL
ENSG00000102287,CHEMBL70418,APPROVAL
ENSG00000138413,CHEMBL3989958,APPROVAL
ENSG00000142319,CHEMBL612,APPROVAL
ENSG00000103546,CHEMBL612,APPROVAL
ENSG00000165646,CHEMBL612,APPROVAL
ENSG00000077092,CHEMBL1265,APPROVAL
ENSG00000172819,CHEMBL1265,APPROVAL
ENSG00000131759,CHEMBL1265,APPROVAL
ENSG00000112164,CHEMBL4084119,APPROVAL
ENSG00000157388,CHEMBL1280,APPROVAL
ENSG00000151067,CHEMBL1280,APPROVAL
ENSG00000102001,CHEMBL1280,APPROVAL
ENSG00000081248,CHEMBL1280,APPROVAL
ENSG00000108576,CHEMBL4297064,APPROVAL
ENSG00000103546,CHEMBL4297064,APPROVAL
ENSG00000113580,CHEMBL1504,APPROVAL
ENSG00000121594,CHEMBL1201823,APPROVAL
ENSG00000114013,CHEMBL1201823,APPROVAL
ENSG00000169313,CHEMBL1201773,APPROVAL
ENSG00000166736,CHEMBL2107387,APPROVAL
ENSG00000108576,CHEMBL2107387,APPROVAL
ENSG00000178394,CHEMBL2107387,APPROVAL
ENSG00000142319,CHEMBL405,APPROVAL
ENSG00000103546,CHEMBL405,APPROVAL
ENSG00000197635,CHEMBL2105754,APPROVAL
ENSG00000136546,CHEMBL1200409,APPROVAL
ENSG00000169432,CHEMBL1200409,APPROVAL
ENSG00000007314,CHEMBL1200409,APPROVAL
ENSG00000168356,CHEMBL1200409,APPROVAL
ENSG00000183873,CHEMBL1200409,APPROVAL
ENSG00000196876,CHEMBL1200409,APPROVAL
ENSG00000185313,CHEMBL1200409,APPROVAL
ENSG00000153253,CHEMBL1200409,APPROVAL
ENSG00000144285,CHEMBL1200409,APPROVAL
ENSG00000136531,CHEMBL1200409,APPROVAL
ENSG00000108576,CHEMBL1201728,APPROVAL
ENSG00000103546,CHEMBL1201728,APPROVAL
ENSG00000135312,CHEMBL1201032,APPROVAL
ENSG00000179546,CHEMBL1201032,APPROVAL
ENSG00000111319,CHEMBL1398126,APPROVAL
ENSG00000166828,CHEMBL1398126,APPROVAL
ENSG00000168447,CHEMBL1398126,APPROVAL
ENSG00000144891,CHEMBL1200692,APPROVAL
ENSG00000073756,CHEMBL139,APPROVAL
ENSG00000095303,CHEMBL139,APPROVAL
ENSG00000142168,CHEMBL3833346,APPROVAL
ENSG00000113721,CHEMBL1946170,APPROVAL
ENSG00000134853,CHEMBL1946170,APPROVAL
ENSG00000128052,CHEMBL1946170,APPROVAL
ENSG00000077782,CHEMBL1946170,APPROVAL
ENSG00000157764,CHEMBL1946170,APPROVAL
ENSG00000111816,CHEMBL1946170,APPROVAL
ENSG00000165731,CHEMBL1946170,APPROVAL
ENSG00000198400,CHEMBL1946170,APPROVAL
ENSG00000120156,CHEMBL1946170,APPROVAL
ENSG00000185386,CHEMBL1946170,APPROVAL
ENSG00000132155,CHEMBL1946170,APPROVAL
ENSG00000142627,CHEMBL1946170,APPROVAL
ENSG00000037280,CHEMBL1946170,APPROVAL
ENSG00000102755,CHEMBL1946170,APPROVAL
ENSG00000157404,CHEMBL1946170,APPROVAL
ENSG00000097007,CHEMBL1946170,APPROVAL
ENSG00000162733,CHEMBL1946170,APPROVAL
ENSG00000066468,CHEMBL1946170,APPROVAL
ENSG00000169313,CHEMBL1771,APPROVAL
ENSG00000122194,CHEMBL3707226,APPROVAL
ENSG00000159110,CHEMBL2108677,APPROVAL
ENSG00000142166,CHEMBL2108677,APPROVAL
ENSG00000196639,CHEMBL1200750,APPROVAL
ENSG00000113580,CHEMBL1201081,APPROVAL
ENSG00000105675,CHEMBL2064032,APPROVAL
ENSG00000186009,CHEMBL2064032,APPROVAL
ENSG00000103546,CHEMBL1628234,APPROVAL
ENSG00000112715,CHEMBL1201583,APPROVAL
ENSG00000149295,CHEMBL567,APPROVAL
ENSG00000003436,CHEMBL3990039,APPROVAL
ENSG00000139842,CHEMBL43452,APPROVAL
ENSG00000113851,CHEMBL43452,APPROVAL
ENSG00000100387,CHEMBL43452,APPROVAL
ENSG00000167986,CHEMBL43452,APPROVAL
ENSG00000118271,CHEMBL2105675,APPROVAL
ENSG00000166206,CHEMBL967,APPROVAL
ENSG00000268089,CHEMBL967,APPROVAL
ENSG00000187730,CHEMBL967,APPROVAL
ENSG00000186297,CHEMBL967,APPROVAL
ENSG00000109158,CHEMBL967,APPROVAL
ENSG00000145863,CHEMBL967,APPROVAL
ENSG00000145864,CHEMBL967,APPROVAL
ENSG00000022355,CHEMBL967,APPROVAL
ENSG00000094755,CHEMBL967,APPROVAL
ENSG00000151834,CHEMBL967,APPROVAL
ENSG00000011677,CHEMBL967,APPROVAL
ENSG00000182256,CHEMBL967,APPROVAL
ENSG00000102287,CHEMBL967,APPROVAL
ENSG00000163285,CHEMBL967,APPROVAL
ENSG00000163288,CHEMBL967,APPROVAL
ENSG00000113327,CHEMBL967,APPROVAL
ENSG00000070019,CHEMBL3301675,APPROVAL
ENSG00000142319,CHEMBL1201178,APPROVAL
ENSG00000165646,CHEMBL1201178,APPROVAL
ENSG00000103546,CHEMBL1201178,APPROVAL
ENSG00000163288,CHEMBL1200420,APPROVAL
ENSG00000268089,CHEMBL1200420,APPROVAL
ENSG00000166206,CHEMBL1200420,APPROVAL
ENSG00000145864,CHEMBL1200420,APPROVAL
ENSG00000151834,CHEMBL1200420,APPROVAL
ENSG00000113327,CHEMBL1200420,APPROVAL
ENSG00000094755,CHEMBL1200420,APPROVAL
ENSG00000163285,CHEMBL1200420,APPROVAL
ENSG00000102287,CHEMBL1200420,APPROVAL
ENSG00000011677,CHEMBL1200420,APPROVAL
ENSG00000186297,CHEMBL1200420,APPROVAL
ENSG00000109158,CHEMBL1200420,APPROVAL
ENSG00000145863,CHEMBL1200420,APPROVAL
ENSG00000187730,CHEMBL1200420,APPROVAL
ENSG00000022355,CHEMBL1200420,APPROVAL
ENSG00000182256,CHEMBL1200420,APPROVAL
ENSG00000102468,CHEMBL1257040,APPROVAL
ENSG00000069696,CHEMBL1257040,APPROVAL
ENSG00000149295,CHEMBL1257040,APPROVAL
ENSG00000151577,CHEMBL1257040,APPROVAL
ENSG00000147246,CHEMBL1257040,APPROVAL
ENSG00000186009,CHEMBL3989559,APPROVAL
ENSG00000105675,CHEMBL3989559,APPROVAL
ENSG00000112038,CHEMBL3989716,APPROVAL
ENSG00000232810,CHEMBL1201581,APPROVAL
ENSG00000142408,CHEMBL1059,APPROVAL
ENSG00000182389,CHEMBL1059,APPROVAL
ENSG00000105605,CHEMBL1059,APPROVAL
ENSG00000081248,CHEMBL1059,APPROVAL
ENSG00000153956,CHEMBL1059,APPROVAL
ENSG00000165995,CHEMBL1059,APPROVAL
ENSG00000102001,CHEMBL1059,APPROVAL
ENSG00000157445,CHEMBL1059,APPROVAL
ENSG00000007402,CHEMBL1059,APPROVAL
ENSG00000196557,CHEMBL1059,APPROVAL
ENSG00000151067,CHEMBL1059,APPROVAL
ENSG00000006116,CHEMBL1059,APPROVAL
ENSG00000100346,CHEMBL1059,APPROVAL
ENSG00000166862,CHEMBL1059,APPROVAL
ENSG00000157388,CHEMBL1059,APPROVAL
ENSG00000198216,CHEMBL1059,APPROVAL
ENSG00000108878,CHEMBL1059,APPROVAL
ENSG00000075461,CHEMBL1059,APPROVAL
ENSG00000167535,CHEMBL1059,APPROVAL
ENSG00000151062,CHEMBL1059,APPROVAL
ENSG00000075429,CHEMBL1059,APPROVAL
ENSG00000148408,CHEMBL1059,APPROVAL
ENSG00000130433,CHEMBL1059,APPROVAL
ENSG00000067191,CHEMBL1059,APPROVAL
ENSG00000141837,CHEMBL1059,APPROVAL
ENSG00000006283,CHEMBL1059,APPROVAL
ENSG00000073756,CHEMBL1070,APPROVAL
ENSG00000015413,CHEMBL1201057,APPROVAL
ENSG00000094755,CHEMBL448,APPROVAL
ENSG00000102287,CHEMBL448,APPROVAL
ENSG00000166206,CHEMBL448,APPROVAL
ENSG00000163285,CHEMBL448,APPROVAL
ENSG00000186297,CHEMBL448,APPROVAL
ENSG00000268089,CHEMBL448,APPROVAL
ENSG00000011677,CHEMBL448,APPROVAL
ENSG00000109158,CHEMBL448,APPROVAL
ENSG00000151834,CHEMBL448,APPROVAL
ENSG00000182256,CHEMBL448,APPROVAL
ENSG00000113327,CHEMBL448,APPROVAL
ENSG00000163288,CHEMBL448,APPROVAL
ENSG00000022355,CHEMBL448,APPROVAL
ENSG00000145863,CHEMBL448,APPROVAL
ENSG00000145864,CHEMBL448,APPROVAL
ENSG00000187730,CHEMBL448,APPROVAL
ENSG00000196639,CHEMBL1607273,APPROVAL
ENSG00000110799,CHEMBL2107873,APPROVAL
ENSG00000185313,CHEMBL744,APPROVAL
ENSG00000136546,CHEMBL744,APPROVAL
ENSG00000168356,CHEMBL744,APPROVAL
ENSG00000007314,CHEMBL744,APPROVAL
